ISOAlpha2;CommodityName;UnitFactor;Concentration;ConcComment;UsedFactor;UsedComment
FI;"Gypsum and anhydrite";0;NULL;NULL;0.001;0
FI;Perlite;0;NULL;NULL;0.001;0
FI;"Marble, travertines etc.";0;NULL;NULL;0.001;0
FI;"Turfaceous rock";0;NULL;NULL;0.001;0
FI;Asphalt;0;NULL;NULL;0.001;0
FI;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
FI;Loam;0;NULL;NULL;0.001;0
FI;Lavasand;0;NULL;NULL;0.001;0
FI;"Sand and gravel";0.001;1;NULL;0.001;0
PG;"Construction Minerals nec";0.001;1;NULL;0.001;0
FJ;"Bauxite (Aluminium)";0.001;NULL;NULL;0.001;0
FJ;Cadmium;0;NULL;NULL;0.001;0
FJ;Cobalt;0;NULL;NULL;0.001;0
FJ;Germanium;0;NULL;NULL;0.001;0
FJ;Gold;1e-06;4e-06;NULL;0.25;"Global average"
FJ;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
FJ;Strontium;0;NULL;NULL;0.001;0
FJ;Tellurium;0.001;NULL;NULL;0.001;0
FJ;"Sillica sand (quartzsand)";1;1;NULL;1;0
FJ;"Strontium minerals";0;NULL;NULL;0.001;0
PF;"Construction Minerals nec";0.001;1;NULL;0.001;0
FK;Cadmium;0;NULL;NULL;0.001;0
FK;Cobalt;0;NULL;NULL;0.001;0
FK;Germanium;0;NULL;NULL;0.001;0
FK;Strontium;0;NULL;NULL;0.001;0
FK;"Strontium minerals";0;NULL;NULL;0.001;0
PE;"Construction Minerals nec";0.001;1;NULL;0.001;0
FO;Cadmium;0;NULL;NULL;0.001;0
FO;Cobalt;0;NULL;NULL;0.001;0
FO;Germanium;0;NULL;NULL;0.001;0
FO;Strontium;0;NULL;NULL;0.001;0
FO;"Strontium minerals";0;NULL;NULL;0.001;0
PA;"Construction Minerals nec";0.001;1;NULL;0.001;0
FR;"Iron ores";0.001;0.365511111;NULL;0.001;"Regional average"
FR;Antimony;0.001;1;NULL;0.001;"By-product of lead ores "
FR;"Bauxite (Aluminium)";0.001;0.353666667;NULL;0.001;"regional average"
FR;Diatomite;0.001;1;NULL;0.001;0
FR;Feldspar;0.001;1;NULL;0.001;0
FR;Arsenic;0.001;1;NULL;0.001;"By-product of other ores"
FR;Bismuth;0.001;1;NULL;0.001;"By-product of other ores"
FR;Cadmium;0.001;1;NULL;0.001;"By-product of other ores"
FR;Cobalt;0;NULL;NULL;0.001;0
FR;Copper;0.001;0.0074;NULL;0.135135135135135;"Regional average"
FR;Germanium;0.001;NULL;NULL;0.001;0
FR;Gold;1e-06;2.86e-06;NULL;0.34965034965035;"Regional average"
FR;"Indium and Thallium";1e-06;1;NULL;1e-06;"By-product of other ores"
FR;Lead;0.001;NULL;NULL;0.001;"By-product of zinc extraction"
FR;Magnesium;0.001;1;NULL;0.001;"0"
FR;Nickel;1;0.0081;NULL;123.4567901;"Regional average"
FR;Silver;1e-06;0.00013;NULL;0.00769230769230769;"Regional average"
FR;Strontium;0;NULL;NULL;0.001;0
FR;Tin;0;NULL;NULL;66.6666666666667;"average global metal contents of tin ores (1,5%)"
FR;Tungsten;0.001;0.00515;NULL;0.194174757281553;"Global average"
FR;Uranium;0.001;0.00012;NULL;8.33333333333333;"Regional average"
FR;Zinc;0.001;0.0483;NULL;0.020703933747412;"Global average"
FR;"Bentonite, sepiolite and attapulgite";0.001;NULL;NULL;0.001;0
FR;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0.001;1;NULL;0.001;0
FR;Kaolin;0.001;1;NULL;0.001;0
FR;"Industrial sand";0;NULL;NULL;1;0
FR;"Sillica sand (quartzsand)";1;NULL;NULL;1;0
FR;Limestone;0.001;1;NULL;0.001;0
FR;"Slate including fill (incl. roof slate)";0.001;1;NULL;0.001;0
FR;"Crushed stone";0.001;1;NULL;0.001;0
FR;"Peat for agricultural use";1;1;NULL;1;0
FR;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0.001;1;NULL;0.001;0
FR;Barite;0.001;1;NULL;0.001;0
FR;Fluorspar;0.001;1;NULL;0.001;"intead of forming sand"
FR;"Iron ore for pigments";0.001;1;NULL;0.001;0
FR;Mica;0.001;1;NULL;0.001;0
FR;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;0
FR;Potash;0.001;0.45;NULL;0.00222222222222222;"Average K2O content in potash ores (45 %)"
FR;"Strontium minerals";0;NULL;NULL;0.001;0
FR;Sulphur;0.001;1;NULL;0.001;0
FR;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
FR;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
FR;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
FR;Perlite;0;NULL;NULL;0.001;0
FR;"Marble, travertines etc.";0;NULL;NULL;1;0
FR;Asphalt;0;NULL;NULL;1;0
FR;Lavasand;0;NULL;NULL;0.001;0
FR;"Sand and gravel";0.001;1;NULL;0.001;0
OM;"Construction Minerals nec";0.001;1;NULL;0.001;0
GA;Cadmium;0;NULL;NULL;0.001;0
GA;Cobalt;0;NULL;NULL;0.001;0
GA;Germanium;0;NULL;NULL;0.001;0
GA;Gold;1e-06;4e-06;NULL;0.25;"Global average"
GA;Manganeese;0.001;0.297;NULL;0.001;"National metal contents"
GA;Strontium;0;NULL;NULL;0.001;0
GA;Uranium;0.001;0.002;NULL;0.5;"Global average"
GA;"Diamonds, gems";2e-10;1.27509e-07;NULL;0.00156851673215224;"Regional average (unweighted)"
GA;"Diamonds, industrial";2e-07;1.27509e-07;NULL;1.56851673215224;"Regional average (unweighted)"
GA;"Strontium minerals";0;NULL;NULL;0.001;0
NZ;"Construction Minerals nec";0.001;NULL;NULL;0.001;0
GB;"Iron ores";0.001;0.365511111;NULL;0.001;"Regional average"
GB;Antimony;0;NULL;NULL;0.02;"World average content"
GB;"Bauxite (Aluminium)";0;NULL;NULL;0.001;0
GB;Diatomite;0.001;NULL;NULL;0.001;0
GB;Feldspar;0.001;1;NULL;0.001;0
GB;Arsenic;0;NULL;NULL;0.001;0
GB;Beryllium;0;NULL;NULL;0.001;"By-product of other ores"
GB;Bismuth;0;NULL;NULL;0.001;"By-product of other ores"
GB;Cadmium;0.001;1;NULL;0.001;"By-product of other ores"
GB;Cobalt;0.001;1;NULL;0.001;"By-product of other ores"
GB;Copper;0.001;0.0074;NULL;0.135135135135135;"Regional average"
GB;Germanium;0;NULL;NULL;0.001;0
GB;Gold;1e-06;2.86e-06;NULL;0.34965034965035;"average EU metal contents in gold ores"
GB;"Indium and Thallium";0.001;NULL;NULL;0.001;0
GB;Lead;0.001;0.05;NULL;0.014307;"based on assumptions of lead/zinc coupled production"
GB;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
GB;Strontium;0;NULL;NULL;0.001;0
GB;Tin;0.001;0.00358;NULL;0.279329608938548;"National metal contents"
GB;Tungsten;0.001;0.00515;NULL;0.194174757281553;"Global average"
GB;Zinc;0.001;0.05;NULL;0.016919;"based on assumptions of lead/zinc coupled production"
GB;"Ball clay";0;NULL;NULL;1;0
GB;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
GB;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";1;1;NULL;1;0
GB;"Fuller's earth";0.001;1;NULL;0.001;0
GB;Kaolin;0.001;1;NULL;0.001;0
GB;"Sillica sand (quartzsand)";1;NULL;NULL;1;"Sand, silica and quartz"
GB;Calcite;1;1;NULL;1;0
GB;Chalk;1;1;NULL;1;0
GB;Dolomite;1;1;NULL;1;0
GB;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";1;1;NULL;1;0
GB;Limestone;1;1;NULL;1;"Limestone flux and calcareous stone"
GB;Sandstone;1;1;NULL;1;0
GB;"Slate including fill (incl. roof slate)";1;1;NULL;1;0
GB;"Crushed stone";0.001;1;NULL;0.001;0
GB;Barite;0.001;1;NULL;0.001;0
GB;Fluorspar;0.001;1;NULL;0.001;"intead of forming sand"
GB;"Iron ore for pigments";0.001;NULL;NULL;0.001;0
GB;Magnesite;0;NULL;NULL;0.001;0
GB;Potash;0.001;0.45;NULL;0.00222222222222222;"Average K2O content in potash ores (45 %)"
GB;"Qartz and quartzite";0;NULL;NULL;0.001;0
GB;"Strontium minerals";0.001;NULL;NULL;0.001;0
GB;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
GB;"Sulphur from pyrites";0;NULL;NULL;0.001;0
GB;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
GB;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
GB;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
GB;Perlite;0;NULL;NULL;0.001;0
GB;"Common clay, clay for bricks etc.";1;1;NULL;1;0
GB;Lavasand;0;NULL;NULL;0.001;0
GB;"Sand and gravel";0.001;1;NULL;0.001;0
NP;"Construction Minerals nec";0.001;1;NULL;0.001;0
GD;Diatomite;0;NULL;NULL;0.001;0
GD;Feldspar;0;NULL;NULL;0.001;0
GD;Cadmium;0;NULL;NULL;0.001;0
GD;Cobalt;0;NULL;NULL;0.001;0
GD;Germanium;0;NULL;NULL;0.001;0
GD;Strontium;0;NULL;NULL;0.001;0
GD;"Ball clay";0;NULL;NULL;0.001;0
GD;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
GD;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
GD;"Fuller's earth";0;NULL;NULL;0.001;0
GD;Kaolin;0;NULL;NULL;0.001;0
GD;"Potter clay";0;NULL;NULL;0.001;0
GD;"Special clay";0;NULL;NULL;0.001;0
GD;"Slate clay";0;NULL;NULL;0.001;0
GD;"Industrial sand";0;NULL;NULL;0.001;0
GD;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
GD;"Siliceous earth";0;NULL;NULL;0.001;0
GD;Calcite;0;NULL;NULL;0.001;0
GD;Chalk;0;NULL;NULL;0.001;0
GD;"Chert and flint";0;NULL;NULL;0.001;0
GD;Dolomite;0;NULL;NULL;0.001;0
GD;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
GD;Limestone;0;NULL;NULL;0.001;0
GD;Sandstone;0;NULL;NULL;0.001;0
GD;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
GD;"Crushed stone";0;NULL;NULL;0.001;0
GD;"Peat for agricultural use";0;NULL;NULL;0.001;0
GD;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
GD;Amber;0;NULL;NULL;0.001;0
GD;Barite;0;NULL;NULL;0.001;0
GD;"Borate minerals";0;NULL;NULL;0.001;0
GD;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
GD;"Graphite, natural";0;NULL;NULL;0.001;0
GD;"Iron ore for pigments";0;NULL;NULL;0.001;0
GD;Magnesite;0;NULL;NULL;0.001;0
GD;Mica;0;NULL;NULL;0.001;0
GD;"Ochre and pigment earths";0;NULL;NULL;0.001;0
GD;"Pegmatite sand";0;NULL;NULL;0.001;0
GD;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
GD;Potash;0;NULL;NULL;0.001;K2O
GD;"Qartz and quartzite";0;NULL;NULL;0.001;0
GD;"Strontium minerals";0;NULL;NULL;0.001;0
GD;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
GD;"Sulphur from pyrites";0;NULL;NULL;0.001;0
GD;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
GD;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
GD;"Talcous slate";0;NULL;NULL;0.001;0
GD;Asbestos;0;NULL;NULL;0.001;fibre
GD;Gluesand;0;NULL;NULL;0.001;0
GD;"Gypsum and anhydrite";0;NULL;NULL;0.001;0
GD;Perlite;0;NULL;NULL;0.001;0
GD;"Marble, travertines etc.";0;NULL;NULL;0.001;0
GD;"Turfaceous rock";0;NULL;NULL;0.001;0
GD;Asphalt;0;NULL;NULL;0.001;0
GD;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
GD;Loam;0;NULL;NULL;0.001;0
GD;Lavasand;0;NULL;NULL;0.001;0
GD;"Sand and gravel";0;NULL;NULL;0.001;0
NO;"Construction Minerals nec";0.001;1;NULL;0.001;0
GE;Diatomite;0;NULL;NULL;0.001;0
GE;Feldspar;0;NULL;NULL;0.001;0
GE;Arsenic;0.001;NULL;NULL;0.001;0
GE;Cadmium;0;NULL;NULL;0.001;0
GE;Cobalt;0;NULL;NULL;0.001;0
GE;Copper;0.001;0.014;NULL;0.0714285714285714;"National metal contents"
GE;Germanium;0;NULL;NULL;0.001;0
GE;Gold;1e-06;6.4e-06;NULL;0.15625;"National metal contents Assumption: same concentration as in Armenia"
GE;Lead;0.001;NULL;NULL;0.001;"By-product of zinc extraction"
GE;Manganeese;0.001;0.21;NULL;0.001;"National metal contents"
GE;Strontium;0;NULL;NULL;0.001;0
GE;Zinc;0.001;0.0483;NULL;0.020703933747412;"Global average"
GE;"Ball clay";0;NULL;NULL;0.001;0
GE;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
GE;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
GE;"Fuller's earth";0;NULL;NULL;0.001;0
GE;Kaolin;0;NULL;NULL;0.001;0
GE;"Potter clay";0;NULL;NULL;0.001;0
GE;"Special clay";0;NULL;NULL;0.001;0
GE;"Slate clay";0;NULL;NULL;0.001;0
GE;"Industrial sand";0;NULL;NULL;0.001;0
GE;"Sillica sand (quartzsand)";0.00122;1;NULL;0.00122;0
GE;"Siliceous earth";0;NULL;NULL;0.001;0
GE;Calcite;0;NULL;NULL;0.001;0
GE;Chalk;0;NULL;NULL;0.001;0
GE;"Chert and flint";0;NULL;NULL;0.001;0
GE;Dolomite;0;NULL;NULL;0.001;0
GE;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
GE;Limestone;0;NULL;NULL;0.001;0
GE;Sandstone;0;NULL;NULL;0.001;0
GE;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
GE;"Crushed stone";0;NULL;NULL;0.001;0
GE;"Peat for agricultural use";0;NULL;NULL;0.001;0
GE;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
GE;Amber;0;NULL;NULL;0.001;0
GE;Barite;0.001;1;NULL;0.001;0
GE;"Borate minerals";0;NULL;NULL;0.001;0
GE;Fluorspar;0;NULL;NULL;0.001;0
GE;"Graphite, natural";0;NULL;NULL;0.001;0
GE;"Iron ore for pigments";0;NULL;NULL;0.001;0
GE;Magnesite;0;NULL;NULL;0.001;0
GE;Mica;0;NULL;NULL;0.001;0
GE;"Ochre and pigment earths";0;NULL;NULL;0.001;0
GE;"Pegmatite sand";0;NULL;NULL;0.001;0
GE;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;0
GE;Potash;0;NULL;NULL;0.001;0
GE;"Qartz and quartzite";0;NULL;NULL;0.001;0
GE;"Strontium minerals";0;NULL;NULL;0.001;0
GE;Sulphur;0;NULL;NULL;0.001;0
GE;"Sulphur from pyrites";0;NULL;NULL;0.001;0
GE;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
GE;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
GE;"Talcous slate";0;NULL;NULL;0.001;0
GE;Asbestos;0;NULL;NULL;0.001;fibre
GE;Gluesand;0;NULL;NULL;0.001;0
GE;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
GE;Perlite;0.001;1;NULL;0.001;0
GE;"Marble, travertines etc.";0;NULL;NULL;0.001;0
GE;"Turfaceous rock";0;NULL;NULL;0.001;0
GE;Asphalt;0;NULL;NULL;0.001;0
GE;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
GE;Loam;0;NULL;NULL;0.001;0
GE;Lavasand;0;NULL;NULL;0.001;0
GE;"Sand and gravel";0.00122;1;NULL;0.001825;0
NL;"Construction Minerals nec";0.001;1;NULL;0.001;0
GF;Diatomite;0;NULL;NULL;0.001;0
GF;Feldspar;0;NULL;NULL;0.001;0
GF;Cadmium;0;NULL;NULL;0.001;"Smelter production"
GF;Cobalt;0;NULL;NULL;0.001;Co
GF;Germanium;0;NULL;NULL;0.001;Ge
GF;Gold;1e-06;1.8e-06;NULL;0.555555555555556;"National metal contents"
GF;Strontium;0;NULL;NULL;0.001;0
GF;"Ball clay";0;NULL;NULL;0.001;0
GF;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
GF;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
GF;"Fuller's earth";0;NULL;NULL;0.001;0
GF;Kaolin;0;NULL;NULL;0.001;0
GF;"Potter clay";0;NULL;NULL;0.001;0
GF;"Special clay";0;NULL;NULL;0.001;0
GF;"Slate clay";0;NULL;NULL;0.001;0
GF;"Industrial sand";0;NULL;NULL;0.001;0
GF;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
GF;"Siliceous earth";0;NULL;NULL;0.001;0
GF;Calcite;0;NULL;NULL;0.001;0
GF;Chalk;0;NULL;NULL;0.001;0
GF;"Chert and flint";0;NULL;NULL;0.001;0
GF;Dolomite;0;NULL;NULL;0.001;0
GF;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
GF;Limestone;0;NULL;NULL;0.001;0
GF;Sandstone;0;NULL;NULL;0.001;0
GF;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
GF;"Crushed stone";0;NULL;NULL;0.001;0
GF;"Peat for agricultural use";0;NULL;NULL;0.001;0
GF;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
GF;Amber;0;NULL;NULL;0.001;0
GF;Barite;0;NULL;NULL;0.001;0
GF;"Borate minerals";0;NULL;NULL;0.001;0
GF;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
GF;"Graphite, natural";0;NULL;NULL;0.001;0
GF;"Iron ore for pigments";0;NULL;NULL;0.001;0
GF;Magnesite;0;NULL;NULL;0.001;0
GF;Mica;0;NULL;NULL;0.001;0
GF;"Ochre and pigment earths";0;NULL;NULL;0.001;0
GF;"Pegmatite sand";0;NULL;NULL;0.001;0
GF;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
GF;Potash;0;NULL;NULL;0.001;K2O
GF;"Qartz and quartzite";0;NULL;NULL;0.001;0
GF;"Strontium minerals";0;NULL;NULL;0.001;0
GF;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
GF;"Sulphur from pyrites";0;NULL;NULL;0.001;0
GF;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
GF;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
GF;"Talcous slate";0;NULL;NULL;0.001;0
GF;Asbestos;0;NULL;NULL;0.001;fibre
GF;Gluesand;0;NULL;NULL;0.001;0
GF;"Gypsum and anhydrite";0;NULL;NULL;0.001;0
GF;Perlite;0;NULL;NULL;0.001;0
GF;"Marble, travertines etc.";0;NULL;NULL;0.001;0
GF;"Turfaceous rock";0;NULL;NULL;0.001;0
GF;Asphalt;0;NULL;NULL;0.001;0
GF;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
GF;Loam;0;NULL;NULL;0.001;0
GF;Lavasand;0;NULL;NULL;0.001;0
GF;"Sand and gravel";0;NULL;NULL;0.001;0
NI;"Construction Minerals nec";0.001;1;NULL;0.001;0
GH;"Bauxite (Aluminium)";0.001;0.6;NULL;0.001;"regional average"
GH;Arsenic;0.001;NULL;NULL;0.001;"By-product of other poly-metallic ores"
GH;Cadmium;0;NULL;NULL;0.001;0
GH;Cobalt;0;NULL;NULL;0.001;0
GH;Germanium;0;NULL;NULL;0.001;0
GH;Gold;1e-06;4e-06;NULL;0.25;"Global average"
GH;Manganeese;0.001;0.3198;NULL;0.001;"National metal contents"
GH;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
GH;Strontium;0;NULL;NULL;0.001;0
GH;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;1;0
GH;"Diamonds, gems";2e-07;1.27509e-07;NULL;1.56851673215224;"Regional average (unweighted)"
GH;"Diamonds, industrial";2e-07;1.27509e-07;NULL;1.56851673215224;"Regional average (unweighted)"
GH;"Strontium minerals";0;NULL;NULL;0.001;0
NG;"Construction Minerals nec";0.001;1;NULL;0.001;0
GI;Cadmium;0;NULL;NULL;0.001;0
GI;Cobalt;0;NULL;NULL;0.001;0
GI;Germanium;0;NULL;NULL;0.001;0
GI;Strontium;0;NULL;NULL;0.001;0
GI;"Strontium minerals";0;NULL;NULL;0.001;0
NE;"Construction Minerals nec";0.001;1;NULL;0.001;0
NC;"Construction Minerals nec";0.001;1;NULL;0.001;0
GM;Cadmium;0;NULL;NULL;0.001;0
GM;Cobalt;0;NULL;NULL;0.001;0
GM;Germanium;0;NULL;NULL;0.001;0
GM;Strontium;0;NULL;NULL;0.001;0
GM;"Titanium (incl/ Ilmenite and Rutile)";0.001;NULL;NULL;0.001;0
GM;"Zirconium and Hafnium";0.001;1;NULL;0.001;"By-product of other ores"
GM;"Sillica sand (quartzsand)";1;1;NULL;1;0
GM;"Strontium minerals";0;NULL;NULL;0.001;0
GM;"Common clay, clay for bricks etc.";0.001;1;NULL;0.001;0
NA;"Construction Minerals nec";0.001;1;NULL;0.001;0
GN;"Iron ores";0;NULL;NULL;0.001;0
GN;Antimony;0;NULL;NULL;0.02;"World average content"
GN;"Bauxite (Aluminium)";0.001;0.6;NULL;0.001;"regional average"
GN;Diatomite;0;NULL;NULL;0.001;0
GN;Feldspar;0;NULL;NULL;0.001;0
GN;Arsenic;0;NULL;NULL;0.001;0
GN;Beryllium;0;NULL;NULL;0.001;"By-product of other ores"
GN;Bismuth;0;NULL;NULL;0.001;"By-product of other ores"
GN;Cadmium;0;NULL;NULL;0.001;"By-product of other ores"
GN;Chromium;0;NULL;NULL;0.001;0
GN;Cobalt;0;NULL;NULL;0.001;"By-product of other ores"
GN;Copper;0;NULL;NULL;0.001;"By-product of other ores"
GN;Germanium;0;NULL;NULL;0.001;"By-product of other ores"
GN;Gold;1e-06;4e-06;NULL;0.25;"Global average"
GN;Lead;0;NULL;NULL;0.001;"By-product of zinc extraction"
GN;Lithium;0;NULL;NULL;0.001;"BGS reports lithium minerals as amblygonite, lepidolite, petalite, and spodumene"
GN;Magnesium;0;NULL;NULL;0.001;0
GN;Manganeese;0;NULL;NULL;0.001;0
GN;Mercury;0;NULL;NULL;1e-06;"By-product of other ores"
GN;Molybdenum;0;NULL;NULL;0.001;"By-product of other ores"
GN;Nickel;0;NULL;NULL;0.001;"By-product of other ores"
GN;"Niobium + Tantalum";0;NULL;NULL;0.001;"By-product of other ores"
GN;"Platinum-group (PGM)";0;NULL;NULL;1e-06;"By-products of other ores (Copper and Nickel)"
GN;"Rare Earths Metals";0;NULL;NULL;0.001;"contained in monazite, bastnaesite, xenotime, etc"
GN;Selenium;0;NULL;NULL;0.001;"By-product of other ores"
GN;Silver;0;NULL;NULL;1e-06;"By-products of other ores"
GN;Strontium;0;NULL;NULL;0.001;0
GN;Tellurium;0;NULL;NULL;0.001;0
GN;Tin;0;NULL;NULL;0.001;0
GN;"Titanium (incl/ Ilmenite and Rutile)";0;NULL;NULL;0.001;"By-product of other ores"
GN;Tungsten;0;NULL;NULL;0.227272727272727;0
GN;Uranium;0;NULL;NULL;0.001;0
GN;Vanadium;0;NULL;NULL;0.001;"By-product of other ores"
GN;Zinc;0;NULL;NULL;0.0065;"World average grade"
GN;"Zirconium and Hafnium";0;NULL;NULL;0.001;"By-product of other ores"
GN;"Ball clay";0;NULL;NULL;0.001;0
GN;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
GN;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
GN;"Fuller's earth";0;NULL;NULL;0.001;0
GN;Kaolin;0;NULL;NULL;0.001;0
GN;"Potter clay";0;NULL;NULL;0.001;0
GN;"Special clay";0;NULL;NULL;0.001;0
GN;"Slate clay";0;NULL;NULL;0.001;0
GN;"Industrial sand";0;NULL;NULL;0.001;0
GN;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
GN;"Siliceous earth";0;NULL;NULL;0.001;0
GN;"Peat for agricultural use";0;NULL;NULL;0.001;0
GN;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
GN;Amber;0;NULL;NULL;0.001;0
GN;Barite;0;NULL;NULL;0.001;0
GN;"Borate minerals";0;NULL;NULL;0.001;0
GN;"Diamonds, gems";2e-07;1.13115e-07;NULL;1.76811209830703;"National average (unweighted)"
GN;"Diamonds, industrial";2e-07;1.13115e-07;NULL;1.76811209830703;"National average (unweighted)"
GN;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
GN;"Graphite, natural";0;NULL;NULL;0.001;0
GN;"Iron ore for pigments";0;NULL;NULL;0.001;0
GN;Magnesite;0;NULL;NULL;0.001;0
GN;Mica;0;NULL;NULL;0.001;0
GN;"Ochre and pigment earths";0;NULL;NULL;0.001;0
GN;"Pegmatite sand";0;NULL;NULL;0.001;0
GN;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
GN;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
GN;"Qartz and quartzite";0;NULL;NULL;0.001;0
GN;"Strontium minerals";0;NULL;NULL;0.001;0
GN;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
GN;"Sulphur from pyrites";0;NULL;NULL;0.001;0
GN;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
GN;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
GN;"Talcous slate";0;NULL;NULL;0.001;0
MZ;"Construction Minerals nec";0.001;1;NULL;0.001;0
GP;Diatomite;0;NULL;NULL;0.001;0
GP;Feldspar;0;NULL;NULL;0.001;0
GP;Cadmium;0;NULL;NULL;0.001;0
GP;Cobalt;0;NULL;NULL;0.001;0
GP;Germanium;0;NULL;NULL;0.001;0
GP;Strontium;0;NULL;NULL;0.001;0
GP;"Ball clay";0;NULL;NULL;0.001;0
GP;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
GP;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
GP;"Fuller's earth";0;NULL;NULL;0.001;0
GP;Kaolin;0;NULL;NULL;0.001;0
GP;"Potter clay";0;NULL;NULL;0.001;0
GP;"Special clay";0;NULL;NULL;0.001;0
GP;"Slate clay";0;NULL;NULL;0.001;0
GP;"Industrial sand";0;NULL;NULL;0.001;0
GP;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
GP;"Siliceous earth";0;NULL;NULL;0.001;0
GP;Calcite;0;NULL;NULL;0.001;0
GP;Chalk;0;NULL;NULL;0.001;0
GP;"Chert and flint";0;NULL;NULL;0.001;0
GP;Dolomite;0;NULL;NULL;0.001;0
GP;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
GP;Limestone;0;NULL;NULL;0.001;0
